id_evento,fecha_hora,tipo_evento,id_usuario,id_producto,categoria_producto,monto_transaccion,ubicacion,estado_operativo,canal_origen
EVT-0002024,2025-07-08 05:23:08,LOGISTICA_ENVIO,USR-13541,PRD-138,Hogar,0.0,Valparaiso,En_Bodega,Sucursal Fisica
EVT-0002025,2025-04-05 06:37:19,TRANSACCION_VENTA,USR-14175,PRD-815,Alimentacion,1059.92,Santiago,N/A,Sucursal Fisica
EVT-0002026,2025-09-10 13:49:30,REGISTRO_CLIENTE,USR-38261,,,0.0,Concepcion,N/A,Portal Web B2C
EVT-0002027,2025-09-01 00:20:52,TRANSACCION_VENTA,USR-89053,PRD-162,Alimentacion,801.09,Antofagasta,N/A,Portal Web B2C
EVT-0002028,2025-11-28 18:51:01,LOGISTICA_ENVIO,USR-85601,PRD-473,Moda,0.0,Antofagasta,En_Bodega,Mobile App
EVT-0002029,2025-06-01 07:45:17,TRANSACCION_VENTA,USR-33648,PRD-420,Moda,496.47,La Serena,N/A,Sucursal Fisica
EVT-0002030,2025-02-18 04:00:37,LOGISTICA_ENVIO,USR-90481,PRD-517,Deportes,0.0,Valparaiso,En_Ruta,Sucursal Fisica
EVT-0002031,2025-07-12 01:33:39,TRANSACCION_VENTA,USR-53493,PRD-498,Moda,494.17,Antofagasta,N/A,Portal Web B2C
EVT-0002032,2025-01-04 15:07:07,REGISTRO_CLIENTE,USR-73031,,,0.0,Antofagasta,N/A,Sucursal Fisica
EVT-0002033,2026-01-03 19:34:45,REGISTRO_CLIENTE,USR-26326,,,0.0,La Serena,N/A,Portal Web B2C
EVT-0002034,2025-11-28 08:41:08,REGISTRO_CLIENTE,USR-31260,,,0.0,Antofagasta,N/A,Portal Web B2C
EVT-0002035,2025-03-18 19:38:01,LOGISTICA_ENVIO,USR-26361,PRD-118,Deportes,0.0,Concepcion,En_Bodega,Sucursal Fisica
EVT-0002036,2025-07-10 17:34:06,LOGISTICA_ENVIO,USR-80809,PRD-462,Moda,0.0,Antofagasta,En_Ruta,Mobile App
EVT-0002037,2025-07-23 02:59:26,SOPORTE_TICKET,USR-93504,,,0.0,Antofagasta,Facturacion,Portal Web B2C
EVT-0002038,2025-11-12 07:01:27,REGISTRO_CLIENTE,USR-97879,,,0.0,Santiago,N/A,Portal Web B2C
EVT-0002039,2025-04-10 10:38:28,LOGISTICA_ENVIO,USR-30067,PRD-657,Moda,0.0,La Serena,Entregado,Portal Web B2C
EVT-0002040,2025-07-15 20:15:14,TRANSACCION_VENTA,USR-10529,PRD-824,Alimentacion,787.11,Antofagasta,N/A,Sucursal Fisica
EVT-0002041,2025-02-12 01:53:45,TRANSACCION_VENTA,USR-49538,PRD-224,Hogar,540.24,Santiago,N/A,Mobile App
EVT-0002042,2025-11-28 19:14:57,TRANSACCION_VENTA,USR-78283,PRD-213,Deportes,1185.48,Valparaiso,N/A,Mobile App
EVT-0002043,2025-05-11 23:07:14,SOPORTE_TICKET,USR-62962,,,0.0,Concepcion,Devolucion,Sucursal Fisica
EVT-0002044,2025-09-23 15:20:38,REGISTRO_CLIENTE,USR-73416,,,0.0,Valparaiso,N/A,Sucursal Fisica
EVT-0002045,2025-03-28 02:17:12,SOPORTE_TICKET,USR-87191,,,0.0,La Serena,Reclamo_Garantia,Portal Web B2C
EVT-0002046,2025-07-07 06:18:46,SOPORTE_TICKET,USR-36967,,,0.0,Antofagasta,Devolucion,Sucursal Fisica
EVT-0002047,2025-01-11 06:31:45,SOPORTE_TICKET,USR-68495,,,0.0,Santiago,Facturacion,Mobile App
EVT-0002048,2025-12-13 16:54:19,LOGISTICA_ENVIO,USR-16312,PRD-877,Electronica,0.0,Santiago,Retrasado,Portal Web B2C
EVT-0002049,2025-09-28 11:32:25,SOPORTE_TICKET,USR-59313,,,0.0,La Serena,Consulta,Portal Web B2C
EVT-0002050,2025-10-02 21:55:22,LOGISTICA_ENVIO,USR-77189,PRD-146,Alimentacion,0.0,Valparaiso,Entregado,Portal Web B2C
EVT-0002051,2025-04-30 06:08:31,TRANSACCION_VENTA,USR-32167,PRD-857,Electronica,480.61,Valparaiso,N/A,Portal Web B2C
EVT-0002052,2025-11-24 10:42:39,SOPORTE_TICKET,USR-26577,,,0.0,La Serena,Devolucion,Sucursal Fisica
EVT-0002053,2025-02-18 14:03:16,LOGISTICA_ENVIO,USR-29185,PRD-950,Deportes,0.0,La Serena,En_Ruta,Mobile App
EVT-0002054,2025-11-17 21:23:15,TRANSACCION_VENTA,USR-73288,PRD-867,Hogar,86.86,Santiago,N/A,Sucursal Fisica
EVT-0002055,2025-06-21 09:51:07,LOGISTICA_ENVIO,USR-25515,PRD-802,Moda,0.0,Valparaiso,En_Bodega,Portal Web B2C
EVT-0002056,2025-04-16 14:04:47,REGISTRO_CLIENTE,USR-87360,,,0.0,La Serena,N/A,Mobile App
EVT-0002057,2025-02-26 18:35:41,LOGISTICA_ENVIO,USR-28230,PRD-764,Moda,0.0,La Serena,En_Bodega,Sucursal Fisica
EVT-0002058,2025-02-25 21:18:05,TRANSACCION_VENTA,USR-81711,PRD-671,Electronica,1326.68,Valparaiso,N/A,Mobile App
EVT-0002059,2025-06-17 00:28:55,LOGISTICA_ENVIO,USR-6386,PRD-307,Deportes,0.0,Antofagasta,En_Ruta,Sucursal Fisica
EVT-0002060,2025-02-27 04:50:35,TRANSACCION_VENTA,USR-13338,PRD-346,Deportes,380.11,Concepcion,N/A,Sucursal Fisica
EVT-0002061,2025-07-18 02:00:32,SOPORTE_TICKET,USR-38864,,,0.0,Valparaiso,Reclamo_Garantia,Portal Web B2C
EVT-0002062,2025-05-26 15:56:02,LOGISTICA_ENVIO,USR-48414,PRD-937,Deportes,0.0,Concepcion,En_Ruta,Sucursal Fisica
EVT-0002063,2025-01-26 17:46:27,TRANSACCION_VENTA,USR-29795,PRD-978,Moda,124.08,Concepcion,N/A,Sucursal Fisica
EVT-0002064,2025-12-15 23:46:00,SOPORTE_TICKET,USR-77072,,,0.0,La Serena,Reclamo_Garantia,Mobile App
EVT-0002065,2025-10-14 20:01:47,LOGISTICA_ENVIO,USR-25868,PRD-949,Deportes,0.0,Santiago,En_Ruta,Portal Web B2C
EVT-0002066,2025-11-26 06:38:00,LOGISTICA_ENVIO,USR-13759,PRD-711,Alimentacion,0.0,La Serena,En_Bodega,Portal Web B2C
EVT-0002067,2025-08-06 13:08:03,LOGISTICA_ENVIO,USR-30597,PRD-642,Deportes,0.0,Antofagasta,En_Ruta,Sucursal Fisica
EVT-0002068,2025-05-13 12:52:36,TRANSACCION_VENTA,USR-31841,PRD-392,Hogar,1152.47,La Serena,N/A,Portal Web B2C
EVT-0002069,2025-07-01 16:10:40,TRANSACCION_VENTA,USR-88529,PRD-202,Hogar,1216.04,Concepcion,N/A,Portal Web B2C
EVT-0002070,2025-09-02 20:59:26,TRANSACCION_VENTA,USR-6963,PRD-373,Hogar,984.64,Valparaiso,N/A,Portal Web B2C
EVT-0002071,2025-09-21 15:33:31,LOGISTICA_ENVIO,USR-85009,PRD-871,Hogar,0.0,Santiago,Retrasado,Portal Web B2C
EVT-0002072,2025-04-20 09:16:50,LOGISTICA_ENVIO,USR-24628,PRD-415,Electronica,0.0,Concepcion,En_Ruta,Mobile App
EVT-0002073,2025-11-27 04:02:05,TRANSACCION_VENTA,USR-5025,PRD-167,Deportes,1302.23,La Serena,N/A,Mobile App
EVT-0002074,2025-09-09 21:19:03,SOPORTE_TICKET,USR-37531,,,0.0,Antofagasta,Reclamo_Garantia,Mobile App
EVT-0002075,2025-01-16 23:45:08,TRANSACCION_VENTA,USR-16485,PRD-203,Moda,910.75,Antofagasta,N/A,Mobile App
EVT-0002076,2025-11-10 06:33:48,REGISTRO_CLIENTE,USR-57220,,,0.0,Santiago,N/A,Sucursal Fisica
EVT-0002077,2025-02-10 02:38:26,TRANSACCION_VENTA,USR-37763,PRD-959,Electronica,395.87,Santiago,N/A,Portal Web B2C
EVT-0002078,2025-09-05 13:43:05,TRANSACCION_VENTA,USR-53548,PRD-558,Electronica,785.71,Valparaiso,N/A,Mobile App
EVT-0002079,2025-03-13 00:47:15,LOGISTICA_ENVIO,USR-59525,PRD-810,Hogar,0.0,Santiago,En_Ruta,Mobile App
EVT-0002080,2025-03-05 09:08:46,TRANSACCION_VENTA,USR-60182,PRD-373,Moda,486.14,Concepcion,N/A,Mobile App
EVT-0002081,2025-02-20 23:06:42,LOGISTICA_ENVIO,USR-3422,PRD-875,Electronica,0.0,Santiago,Entregado,Sucursal Fisica
EVT-0002082,2025-12-10 15:26:45,SOPORTE_TICKET,USR-38285,,,0.0,La Serena,Reclamo_Garantia,Portal Web B2C
EVT-0002083,2026-01-20 07:50:52,TRANSACCION_VENTA,USR-57755,PRD-697,Deportes,420.31,Valparaiso,N/A,Mobile App
EVT-0002084,2025-01-20 15:10:05,REGISTRO_CLIENTE,USR-83552,,,0.0,Concepcion,N/A,Mobile App
EVT-0002085,2025-05-25 01:40:38,REGISTRO_CLIENTE,USR-85723,,,0.0,La Serena,N/A,Portal Web B2C
EVT-0002086,2025-10-30 07:25:07,TRANSACCION_VENTA,USR-75182,PRD-582,Alimentacion,283.02,Concepcion,N/A,Mobile App
EVT-0002087,2025-03-06 19:34:24,TRANSACCION_VENTA,USR-19977,PRD-656,Hogar,236.26,Valparaiso,N/A,Sucursal Fisica
EVT-0002088,2025-11-13 16:06:36,TRANSACCION_VENTA,USR-91166,PRD-695,Deportes,1243.31,Antofagasta,N/A,Sucursal Fisica
EVT-0002089,2025-09-07 10:59:03,TRANSACCION_VENTA,USR-31459,PRD-189,Hogar,1108.0,La Serena,N/A,Sucursal Fisica
EVT-0002090,2025-11-03 20:30:22,SOPORTE_TICKET,USR-82634,,,0.0,Valparaiso,Facturacion,Mobile App
EVT-0002091,2025-05-26 02:06:50,TRANSACCION_VENTA,USR-62428,PRD-808,Moda,1321.62,Concepcion,N/A,Mobile App
EVT-0002092,2025-05-24 19:33:28,TRANSACCION_VENTA,USR-99506,PRD-777,Deportes,782.89,Concepcion,N/A,Mobile App
EVT-0002093,2025-05-26 23:06:59,LOGISTICA_ENVIO,USR-8860,PRD-723,Moda,0.0,Antofagasta,En_Ruta,Sucursal Fisica
EVT-0002094,2025-03-25 14:07:04,TRANSACCION_VENTA,USR-82656,PRD-457,Alimentacion,1238.41,La Serena,N/A,Mobile App
EVT-0002095,2025-02-09 02:39:18,TRANSACCION_VENTA,USR-59025,PRD-863,Moda,1108.87,Santiago,N/A,Mobile App
EVT-0002096,2025-05-15 11:40:38,SOPORTE_TICKET,USR-49587,,,0.0,Concepcion,Consulta,Mobile App
EVT-0002097,2025-04-17 15:16:24,TRANSACCION_VENTA,USR-11498,PRD-296,Hogar,639.41,Valparaiso,N/A,Mobile App
EVT-0002098,2025-06-19 04:49:00,TRANSACCION_VENTA,USR-81262,PRD-723,Moda,359.3,Valparaiso,N/A,Sucursal Fisica
EVT-0002099,2025-04-20 08:09:34,TRANSACCION_VENTA,USR-8123,PRD-366,Deportes,1428.68,Valparaiso,N/A,Portal Web B2C
EVT-0002100,2025-05-30 11:58:10,TRANSACCION_VENTA,USR-95346,PRD-556,Moda,1457.68,Valparaiso,N/A,Sucursal Fisica
EVT-0002101,2025-11-16 08:14:40,TRANSACCION_VENTA,USR-39908,PRD-699,Deportes,46.83,Santiago,N/A,Mobile App
EVT-0002102,2025-06-08 19:03:29,TRANSACCION_VENTA,USR-57669,PRD-855,Alimentacion,1078.6,Santiago,N/A,Sucursal Fisica
EVT-0002103,2025-04-21 11:19:35,LOGISTICA_ENVIO,USR-17326,PRD-172,Deportes,0.0,Antofagasta,Retrasado,Mobile App
EVT-0002104,2025-12-21 12:56:11,TRANSACCION_VENTA,USR-94469,PRD-600,Moda,124.99,Antofagasta,N/A,Sucursal Fisica
EVT-0002105,2025-07-15 23:29:20,TRANSACCION_VENTA,USR-57154,PRD-341,Hogar,50.46,Antofagasta,N/A,Portal Web B2C
EVT-0002106,2025-06-29 23:49:55,TRANSACCION_VENTA,USR-94392,PRD-737,Deportes,34.9,Concepcion,N/A,Sucursal Fisica
EVT-0002107,2025-01-04 00:04:31,LOGISTICA_ENVIO,USR-92083,PRD-414,Electronica,0.0,Concepcion,Entregado,Portal Web B2C
EVT-0002108,2025-06-11 03:48:09,TRANSACCION_VENTA,USR-27810,PRD-698,Hogar,171.98,Antofagasta,N/A,Sucursal Fisica
EVT-0002109,2025-10-04 13:34:19,REGISTRO_CLIENTE,USR-70519,,,0.0,La Serena,N/A,Sucursal Fisica
EVT-0002110,2025-01-05 07:13:49,TRANSACCION_VENTA,USR-44462,PRD-958,Hogar,1109.84,Antofagasta,N/A,Mobile App
EVT-0002111,2025-09-21 03:48:06,TRANSACCION_VENTA,USR-64621,PRD-433,Hogar,1092.67,Concepcion,N/A,Portal Web B2C
EVT-0002112,2025-04-11 07:56:33,TRANSACCION_VENTA,USR-13762,PRD-752,Electronica,1070.19,La Serena,N/A,Sucursal Fisica
EVT-0002113,2025-08-22 16:01:05,TRANSACCION_VENTA,USR-22648,PRD-871,Electronica,91.2,Valparaiso,N/A,Sucursal Fisica
EVT-0002114,2025-11-16 22:49:28,SOPORTE_TICKET,USR-36915,,,0.0,Valparaiso,Reclamo_Garantia,Mobile App
EVT-0002115,2025-08-18 03:39:09,LOGISTICA_ENVIO,USR-98247,PRD-474,Hogar,0.0,Concepcion,Retrasado,Sucursal Fisica
EVT-0002116,2025-06-08 12:37:44,LOGISTICA_ENVIO,USR-1628,PRD-829,Deportes,0.0,Concepcion,Retrasado,Mobile App
EVT-0002117,2025-01-13 11:29:55,TRANSACCION_VENTA,USR-10018,PRD-553,Electronica,639.33,Antofagasta,N/A,Sucursal Fisica
EVT-0002118,2025-07-16 09:31:59,TRANSACCION_VENTA,USR-89862,PRD-214,Moda,445.84,Santiago,N/A,Portal Web B2C
EVT-0002119,2025-06-10 13:10:34,TRANSACCION_VENTA,USR-1981,PRD-391,Deportes,1037.17,Santiago,N/A,Sucursal Fisica
EVT-0002120,2025-10-26 23:59:51,TRANSACCION_VENTA,USR-60389,PRD-265,Electronica,1316.53,Concepcion,N/A,Portal Web B2C
EVT-0002121,2025-08-26 02:49:14,TRANSACCION_VENTA,USR-10381,PRD-266,Moda,730.58,Valparaiso,N/A,Mobile App
EVT-0002122,2025-07-02 12:13:07,SOPORTE_TICKET,USR-63224,,,0.0,Antofagasta,Devolucion,Portal Web B2C
EVT-0002123,2025-01-21 00:16:27,TRANSACCION_VENTA,USR-18695,PRD-972,Alimentacion,883.18,Valparaiso,N/A,Sucursal Fisica
EVT-0002124,2025-09-03 08:39:49,SOPORTE_TICKET,USR-94381,,,0.0,La Serena,Consulta,Mobile App
EVT-0002125,2025-04-08 21:56:32,LOGISTICA_ENVIO,USR-8954,PRD-205,Hogar,0.0,Valparaiso,En_Ruta,Sucursal Fisica
EVT-0002126,2025-12-14 00:04:12,TRANSACCION_VENTA,USR-92451,PRD-245,Moda,92.33,Valparaiso,N/A,Sucursal Fisica
EVT-0002127,2025-09-09 05:35:05,REGISTRO_CLIENTE,USR-96767,,,0.0,Antofagasta,N/A,Sucursal Fisica
EVT-0002128,2025-04-10 05:03:02,LOGISTICA_ENVIO,USR-5814,PRD-258,Alimentacion,0.0,Valparaiso,Retrasado,Portal Web B2C
EVT-0002129,2025-06-22 14:10:43,TRANSACCION_VENTA,USR-77007,PRD-294,Alimentacion,61.9,La Serena,N/A,Mobile App
EVT-0002130,2025-02-25 23:37:20,LOGISTICA_ENVIO,USR-56219,PRD-446,Moda,0.0,Santiago,En_Bodega,Portal Web B2C
EVT-0002131,2025-08-20 16:51:54,LOGISTICA_ENVIO,USR-69796,PRD-183,Deportes,0.0,La Serena,Retrasado,Sucursal Fisica
EVT-0002132,2025-06-04 14:03:00,TRANSACCION_VENTA,USR-44023,PRD-888,Electronica,883.45,La Serena,N/A,Mobile App
EVT-0002133,2025-09-15 08:58:07,SOPORTE_TICKET,USR-53766,,,0.0,Concepcion,Reclamo_Garantia,Sucursal Fisica
EVT-0002134,2025-12-17 08:06:31,TRANSACCION_VENTA,USR-55150,PRD-795,Electronica,349.31,Valparaiso,N/A,Mobile App
EVT-0002135,2025-03-14 00:45:41,SOPORTE_TICKET,USR-73362,,,0.0,La Serena,Reclamo_Garantia,Portal Web B2C
EVT-0002136,2025-02-03 00:00:18,LOGISTICA_ENVIO,USR-84486,PRD-869,Deportes,0.0,Antofagasta,En_Ruta,Sucursal Fisica
EVT-0002137,2025-05-10 10:04:04,LOGISTICA_ENVIO,USR-49789,PRD-114,Moda,0.0,Valparaiso,Entregado,Portal Web B2C
EVT-0002138,2025-05-27 19:17:46,REGISTRO_CLIENTE,USR-75686,,,0.0,Antofagasta,N/A,Sucursal Fisica
EVT-0002139,2026-01-24 04:11:18,LOGISTICA_ENVIO,USR-18988,PRD-251,Moda,0.0,Valparaiso,Entregado,Sucursal Fisica
EVT-0002140,2025-06-04 04:02:36,LOGISTICA_ENVIO,USR-60709,PRD-313,Hogar,0.0,Valparaiso,En_Ruta,Sucursal Fisica
EVT-0002141,2025-04-16 08:08:52,TRANSACCION_VENTA,USR-6955,PRD-781,Alimentacion,571.67,Concepcion,N/A,Sucursal Fisica
EVT-0002142,2025-03-24 15:16:13,SOPORTE_TICKET,USR-39769,,,0.0,La Serena,Consulta,Portal Web B2C
EVT-0002143,2025-09-29 15:24:45,SOPORTE_TICKET,USR-28881,,,0.0,La Serena,Consulta,Sucursal Fisica
EVT-0002144,2025-05-05 17:29:39,TRANSACCION_VENTA,USR-58019,PRD-828,Deportes,970.75,Santiago,N/A,Portal Web B2C
EVT-0002145,2025-10-27 00:02:09,REGISTRO_CLIENTE,USR-31952,,,0.0,La Serena,N/A,Portal Web B2C
EVT-0002146,2026-01-23 08:44:28,SOPORTE_TICKET,USR-6059,,,0.0,Antofagasta,Consulta,Mobile App
EVT-0002147,2025-05-04 05:33:25,LOGISTICA_ENVIO,USR-68371,PRD-881,Hogar,0.0,Antofagasta,Entregado,Portal Web B2C
EVT-0002148,2026-01-09 09:26:04,SOPORTE_TICKET,USR-62823,,,0.0,Antofagasta,Devolucion,Mobile App
EVT-0002149,2025-03-29 17:25:04,SOPORTE_TICKET,USR-63199,,,0.0,Valparaiso,Reclamo_Garantia,Portal Web B2C
EVT-0002150,2025-05-19 15:45:00,REGISTRO_CLIENTE,USR-16926,,,0.0,Antofagasta,N/A,Portal Web B2C
EVT-0002151,2025-09-27 06:53:36,LOGISTICA_ENVIO,USR-62651,PRD-350,Moda,0.0,Santiago,En_Bodega,Sucursal Fisica
EVT-0002152,2025-04-05 06:03:16,REGISTRO_CLIENTE,USR-47637,,,0.0,Valparaiso,N/A,Portal Web B2C
EVT-0002153,2025-01-17 03:40:53,LOGISTICA_ENVIO,USR-55452,PRD-860,Hogar,0.0,Santiago,Retrasado,Mobile App
EVT-0002154,2025-05-16 00:18:56,LOGISTICA_ENVIO,USR-99527,PRD-581,Electronica,0.0,Valparaiso,Entregado,Sucursal Fisica
EVT-0002155,2026-01-04 02:12:32,SOPORTE_TICKET,USR-63367,,,0.0,Santiago,Consulta,Sucursal Fisica
EVT-0002156,2025-07-10 22:31:03,TRANSACCION_VENTA,USR-24784,PRD-961,Moda,952.69,Antofagasta,N/A,Portal Web B2C
EVT-0002157,2025-12-15 07:28:00,SOPORTE_TICKET,USR-87169,,,0.0,Santiago,Reclamo_Garantia,Portal Web B2C
EVT-0002158,2025-05-17 01:02:16,SOPORTE_TICKET,USR-51831,,,0.0,Antofagasta,Devolucion,Sucursal Fisica
EVT-0002159,2026-01-30 22:59:32,LOGISTICA_ENVIO,USR-34591,PRD-260,Deportes,0.0,Santiago,En_Ruta,Sucursal Fisica
EVT-0002160,2025-11-03 05:15:12,TRANSACCION_VENTA,USR-12583,PRD-600,Deportes,246.36,Concepcion,N/A,Sucursal Fisica
EVT-0002161,2025-12-19 20:11:28,REGISTRO_CLIENTE,USR-69413,,,0.0,Concepcion,N/A,Portal Web B2C
EVT-0002162,2025-07-14 13:42:23,TRANSACCION_VENTA,USR-77863,PRD-518,Deportes,47.15,Concepcion,N/A,Mobile App
EVT-0002163,2025-03-17 03:03:19,LOGISTICA_ENVIO,USR-73529,PRD-583,Hogar,0.0,Concepcion,En_Bodega,Mobile App
EVT-0002164,2026-01-11 06:00:50,SOPORTE_TICKET,USR-42416,,,0.0,La Serena,Devolucion,Sucursal Fisica
EVT-0002165,2025-04-19 15:58:03,LOGISTICA_ENVIO,USR-43992,PRD-142,Electronica,0.0,Concepcion,Retrasado,Portal Web B2C
EVT-0002166,2025-06-22 16:52:03,TRANSACCION_VENTA,USR-87426,PRD-415,Deportes,763.23,Valparaiso,N/A,Sucursal Fisica
EVT-0002167,2025-04-23 00:41:50,LOGISTICA_ENVIO,USR-11155,PRD-613,Moda,0.0,Valparaiso,Entregado,Sucursal Fisica
EVT-0002168,2025-08-08 13:47:45,SOPORTE_TICKET,USR-58822,,,0.0,Concepcion,Facturacion,Sucursal Fisica
EVT-0002169,2025-06-21 16:08:07,LOGISTICA_ENVIO,USR-58390,PRD-828,Moda,0.0,La Serena,Entregado,Sucursal Fisica
EVT-0002170,2025-09-10 20:42:43,SOPORTE_TICKET,USR-77183,,,0.0,La Serena,Reclamo_Garantia,Portal Web B2C
EVT-0002171,2025-03-23 05:35:24,TRANSACCION_VENTA,USR-58778,PRD-636,Moda,1123.32,Concepcion,N/A,Sucursal Fisica
EVT-0002172,2025-12-30 06:36:58,LOGISTICA_ENVIO,USR-37621,PRD-678,Electronica,0.0,Antofagasta,En_Ruta,Portal Web B2C
EVT-0002173,2025-04-24 16:51:33,SOPORTE_TICKET,USR-38085,,,0.0,Antofagasta,Consulta,Sucursal Fisica
EVT-0002174,2025-06-07 05:32:21,REGISTRO_CLIENTE,USR-96007,,,0.0,Santiago,N/A,Sucursal Fisica
EVT-0002175,2025-07-26 12:58:11,SOPORTE_TICKET,USR-47845,,,0.0,Concepcion,Reclamo_Garantia,Sucursal Fisica
EVT-0002176,2025-06-16 03:52:27,LOGISTICA_ENVIO,USR-29380,PRD-760,Electronica,0.0,Santiago,Retrasado,Sucursal Fisica
EVT-0002177,2025-03-04 08:09:54,TRANSACCION_VENTA,USR-53441,PRD-487,Moda,617.21,Concepcion,N/A,Mobile App
EVT-0002178,2026-01-09 07:15:48,LOGISTICA_ENVIO,USR-37659,PRD-730,Electronica,0.0,Santiago,En_Bodega,Mobile App
EVT-0002179,2026-01-20 21:14:54,TRANSACCION_VENTA,USR-31223,PRD-900,Moda,51.98,Santiago,N/A,Portal Web B2C
EVT-0002180,2026-01-15 09:34:07,TRANSACCION_VENTA,USR-50532,PRD-728,Moda,202.11,Concepcion,N/A,Portal Web B2C
EVT-0002181,2025-12-01 06:15:42,TRANSACCION_VENTA,USR-60960,PRD-791,Deportes,655.32,Concepcion,N/A,Mobile App
EVT-0002182,2025-01-20 07:33:20,TRANSACCION_VENTA,USR-10394,PRD-917,Hogar,1306.24,Antofagasta,N/A,Portal Web B2C
EVT-0002183,2025-04-07 02:51:19,LOGISTICA_ENVIO,USR-68200,PRD-375,Hogar,0.0,La Serena,Entregado,Mobile App
EVT-0002184,2025-04-12 19:23:17,TRANSACCION_VENTA,USR-29461,PRD-945,Alimentacion,293.73,Valparaiso,N/A,Portal Web B2C
EVT-0002185,2025-07-20 16:15:03,SOPORTE_TICKET,USR-41148,,,0.0,Concepcion,Reclamo_Garantia,Sucursal Fisica
EVT-0002186,2025-10-31 12:55:12,REGISTRO_CLIENTE,USR-94778,,,0.0,Santiago,N/A,Mobile App
EVT-0002187,2025-08-23 01:53:25,LOGISTICA_ENVIO,USR-81710,PRD-256,Electronica,0.0,Concepcion,En_Bodega,Mobile App
EVT-0002188,2025-03-17 03:21:05,TRANSACCION_VENTA,USR-71310,PRD-340,Alimentacion,39.56,Santiago,N/A,Portal Web B2C
EVT-0002189,2025-05-14 04:48:51,TRANSACCION_VENTA,USR-38486,PRD-133,Deportes,862.46,Concepcion,N/A,Mobile App
EVT-0002190,2025-04-19 16:52:15,LOGISTICA_ENVIO,USR-54097,PRD-420,Moda,0.0,Concepcion,En_Bodega,Sucursal Fisica
EVT-0002191,2025-03-09 08:21:39,SOPORTE_TICKET,USR-62195,,,0.0,La Serena,Reclamo_Garantia,Sucursal Fisica
EVT-0002192,2025-04-13 18:00:43,REGISTRO_CLIENTE,USR-10958,,,0.0,Antofagasta,N/A,Sucursal Fisica
EVT-0002193,2025-04-05 08:54:23,TRANSACCION_VENTA,USR-13246,PRD-844,Alimentacion,1177.56,Santiago,N/A,Sucursal Fisica
EVT-0002194,2025-04-14 01:22:40,LOGISTICA_ENVIO,USR-82897,PRD-471,Hogar,0.0,Concepcion,Retrasado,Portal Web B2C
EVT-0002195,2025-08-08 04:11:25,LOGISTICA_ENVIO,USR-33147,PRD-780,Deportes,0.0,Antofagasta,En_Bodega,Sucursal Fisica
EVT-0002196,2025-11-09 14:13:55,LOGISTICA_ENVIO,USR-3623,PRD-130,Alimentacion,0.0,Valparaiso,En_Bodega,Portal Web B2C
EVT-0002197,2025-04-10 10:08:21,SOPORTE_TICKET,USR-99609,,,0.0,Valparaiso,Reclamo_Garantia,Portal Web B2C
EVT-0002198,2025-07-21 13:56:07,SOPORTE_TICKET,USR-81175,,,0.0,La Serena,Devolucion,Sucursal Fisica
EVT-0002199,2025-01-25 16:02:39,TRANSACCION_VENTA,USR-70307,PRD-383,Deportes,319.56,Santiago,N/A,Sucursal Fisica
EVT-0002200,2025-08-20 15:02:27,TRANSACCION_VENTA,USR-59122,PRD-406,Moda,1254.85,Valparaiso,N/A,Sucursal Fisica
EVT-0002201,2025-02-27 11:37:56,SOPORTE_TICKET,USR-86617,,,0.0,La Serena,Devolucion,Portal Web B2C
EVT-0002202,2025-03-05 23:27:49,SOPORTE_TICKET,USR-35695,,,0.0,Santiago,Devolucion,Portal Web B2C
EVT-0002203,2025-01-10 23:28:31,LOGISTICA_ENVIO,USR-25805,PRD-992,Deportes,0.0,Santiago,En_Ruta,Sucursal Fisica
EVT-0002204,2025-04-28 00:10:33,LOGISTICA_ENVIO,USR-77907,PRD-665,Electronica,0.0,La Serena,En_Bodega,Mobile App
EVT-0002205,2025-11-03 23:52:31,LOGISTICA_ENVIO,USR-2516,PRD-294,Alimentacion,0.0,Santiago,Retrasado,Mobile App
EVT-0002206,2025-10-02 14:24:59,LOGISTICA_ENVIO,USR-30136,PRD-992,Deportes,0.0,Concepcion,Retrasado,Mobile App
EVT-0002207,2025-02-12 22:46:26,REGISTRO_CLIENTE,USR-39500,,,0.0,Valparaiso,N/A,Portal Web B2C
EVT-0002208,2025-02-22 12:20:42,TRANSACCION_VENTA,USR-97409,PRD-428,Moda,1244.23,Santiago,N/A,Mobile App
EVT-0002209,2025-02-13 05:30:54,TRANSACCION_VENTA,USR-63467,PRD-123,Hogar,1481.23,Santiago,N/A,Portal Web B2C
EVT-0002210,2025-12-26 19:29:55,REGISTRO_CLIENTE,USR-12376,,,0.0,Concepcion,N/A,Portal Web B2C
EVT-0002211,2025-12-12 01:57:28,TRANSACCION_VENTA,USR-65091,PRD-879,Deportes,936.67,La Serena,N/A,Sucursal Fisica
EVT-0002212,2025-08-06 13:21:22,TRANSACCION_VENTA,USR-30588,PRD-195,Electronica,1161.18,La Serena,N/A,Sucursal Fisica
EVT-0002213,2025-01-15 01:40:30,TRANSACCION_VENTA,USR-60676,PRD-183,Moda,486.82,Antofagasta,N/A,Mobile App
EVT-0002214,2025-08-06 02:39:42,SOPORTE_TICKET,USR-53840,,,0.0,La Serena,Facturacion,Sucursal Fisica
EVT-0002215,2025-09-25 15:05:27,TRANSACCION_VENTA,USR-10970,PRD-917,Hogar,1331.11,Santiago,N/A,Portal Web B2C
