id_evento,fecha_hora,tipo_evento,id_usuario,id_producto,categoria_producto,monto_transaccion,ubicacion,estado_operativo,canal_origen,dias_entrega,tramo_regional,costo_soporte
EVT-0013172,2025-10-22 11:35:50,TRANSACCION_VENTA,USR-28547,PRD-508,Alimentacion,416.53,La Serena,N/A,Portal Web B2C,0,Norte,0.0
EVT-0013173,2025-04-10 19:31:55,TRANSACCION_VENTA,USR-37059,PRD-304,Hogar,842.6,Santiago,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0013174,2025-01-25 02:03:30,TRANSACCION_VENTA,USR-15513,PRD-405,Moda,574.91,Concepcion,N/A,Mobile App,0,Sur,0.0
EVT-0013175,2025-02-13 13:58:52,TRANSACCION_VENTA,USR-20468,PRD-198,Hogar,65.25,Concepcion,N/A,Mobile App,0,Sur,0.0
EVT-0013176,2025-07-10 23:25:25,TRANSACCION_VENTA,USR-99689,PRD-771,Moda,95.8,Valparaiso,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0013177,2025-12-03 01:21:47,TRANSACCION_VENTA,USR-60505,PRD-537,Electronica,867.16,Valparaiso,N/A,Portal Web B2C,0,Centro,0.0
EVT-0013178,2025-02-07 21:27:47,TRANSACCION_VENTA,USR-52082,PRD-389,Alimentacion,1328.88,Concepcion,N/A,Sucursal Fisica,0,Sur,0.0
EVT-0013179,2025-05-06 00:58:33,TRANSACCION_VENTA,USR-12984,PRD-733,Deportes,841.0,La Serena,N/A,Mobile App,0,Norte,0.0
EVT-0013180,2025-06-12 18:34:08,TRANSACCION_VENTA,USR-22207,PRD-294,Alimentacion,768.08,La Serena,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0013181,2025-10-10 12:05:31,TRANSACCION_VENTA,USR-53622,PRD-256,Alimentacion,675.53,Antofagasta,N/A,Mobile App,0,Norte,0.0
EVT-0013182,2025-09-12 08:01:14,TRANSACCION_VENTA,USR-92646,PRD-320,Deportes,1103.4,Valparaiso,N/A,Mobile App,0,Centro,0.0
EVT-0013183,2025-02-15 05:20:18,TRANSACCION_VENTA,USR-40357,PRD-569,Moda,850.87,Valparaiso,N/A,Portal Web B2C,0,Centro,0.0
EVT-0013184,2025-06-06 16:16:53,TRANSACCION_VENTA,USR-63468,PRD-531,Alimentacion,1150.53,Antofagasta,N/A,Mobile App,0,Norte,0.0
EVT-0013185,2025-02-20 15:42:48,TRANSACCION_VENTA,USR-39513,PRD-119,Electronica,564.55,La Serena,N/A,Mobile App,0,Norte,0.0
EVT-0013186,2025-05-12 17:50:06,TRANSACCION_VENTA,USR-34248,PRD-782,Moda,839.45,Antofagasta,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0013187,2025-11-26 14:59:45,TRANSACCION_VENTA,USR-62714,PRD-340,Deportes,1263.88,Santiago,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0013188,2025-11-06 09:38:44,TRANSACCION_VENTA,USR-49441,PRD-643,Moda,923.0,La Serena,N/A,Mobile App,0,Norte,0.0
EVT-0013189,2025-11-05 07:52:05,TRANSACCION_VENTA,USR-35297,PRD-819,Hogar,346.47,Concepcion,N/A,Mobile App,0,Sur,0.0
EVT-0013190,2025-09-23 19:25:48,TRANSACCION_VENTA,USR-15168,PRD-254,Deportes,584.71,Concepcion,N/A,Mobile App,0,Sur,0.0
EVT-0013191,2025-08-24 06:18:25,TRANSACCION_VENTA,USR-36190,PRD-620,Electronica,1306.99,Antofagasta,N/A,Mobile App,0,Norte,0.0
EVT-0013192,2026-01-22 12:37:56,TRANSACCION_VENTA,USR-50876,PRD-480,Hogar,1031.13,Concepcion,N/A,Mobile App,0,Sur,0.0
EVT-0013193,2025-05-16 15:15:13,TRANSACCION_VENTA,USR-39738,PRD-221,Deportes,1234.44,Antofagasta,N/A,Portal Web B2C,0,Norte,0.0
EVT-0013194,2025-09-07 21:27:47,TRANSACCION_VENTA,USR-53602,PRD-263,Hogar,1214.21,Valparaiso,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0013195,2025-03-27 22:07:00,TRANSACCION_VENTA,USR-60752,PRD-497,Hogar,50.31,Antofagasta,N/A,Portal Web B2C,0,Norte,0.0
EVT-0013196,2026-01-24 10:15:21,TRANSACCION_VENTA,USR-81867,PRD-475,Alimentacion,1400.19,Antofagasta,N/A,Portal Web B2C,0,Norte,0.0
EVT-0013197,2025-06-12 03:43:02,TRANSACCION_VENTA,USR-95295,PRD-993,Electronica,1387.92,La Serena,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0013198,2025-03-22 05:10:58,TRANSACCION_VENTA,USR-75718,PRD-334,Alimentacion,727.56,Concepcion,N/A,Mobile App,0,Sur,0.0
EVT-0013199,2025-02-26 21:37:36,TRANSACCION_VENTA,USR-24298,PRD-789,Alimentacion,84.18,Antofagasta,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0013200,2025-08-01 12:00:21,TRANSACCION_VENTA,USR-28416,PRD-904,Moda,1158.69,La Serena,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0013201,2025-08-28 03:36:57,TRANSACCION_VENTA,USR-74321,PRD-174,Alimentacion,650.95,Santiago,N/A,Portal Web B2C,0,Centro,0.0
EVT-0013202,2025-05-26 10:21:56,TRANSACCION_VENTA,USR-39787,PRD-301,Deportes,958.92,La Serena,N/A,Mobile App,0,Norte,0.0
EVT-0013203,2026-01-20 16:59:11,TRANSACCION_VENTA,USR-50035,PRD-106,Alimentacion,921.14,Valparaiso,N/A,Mobile App,0,Centro,0.0
EVT-0013204,2025-03-17 02:54:10,TRANSACCION_VENTA,USR-23288,PRD-911,Moda,591.28,Concepcion,N/A,Sucursal Fisica,0,Sur,0.0
EVT-0013205,2025-02-18 23:51:11,TRANSACCION_VENTA,USR-80873,PRD-169,Moda,413.66,La Serena,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0013206,2025-10-25 10:12:24,TRANSACCION_VENTA,USR-89823,PRD-699,Electronica,609.56,Concepcion,N/A,Sucursal Fisica,0,Sur,0.0
EVT-0013207,2025-10-26 03:34:09,TRANSACCION_VENTA,USR-39039,PRD-336,Moda,758.61,Antofagasta,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0013208,2025-12-20 17:59:08,TRANSACCION_VENTA,USR-63522,PRD-300,Deportes,741.98,Concepcion,N/A,Sucursal Fisica,0,Sur,0.0
EVT-0013209,2025-01-10 22:20:42,TRANSACCION_VENTA,USR-57161,PRD-707,Deportes,1337.92,Valparaiso,N/A,Mobile App,0,Centro,0.0
EVT-0013210,2026-01-30 15:52:17,TRANSACCION_VENTA,USR-36003,PRD-226,Alimentacion,1315.66,Antofagasta,N/A,Portal Web B2C,0,Norte,0.0
EVT-0013211,2025-03-08 09:08:39,TRANSACCION_VENTA,USR-85043,PRD-111,Moda,1113.15,Antofagasta,N/A,Mobile App,0,Norte,0.0
EVT-0013212,2025-02-19 07:52:51,TRANSACCION_VENTA,USR-61750,PRD-146,Deportes,1307.12,Concepcion,N/A,Sucursal Fisica,0,Sur,0.0
EVT-0013213,2025-10-20 02:18:56,TRANSACCION_VENTA,USR-73476,PRD-900,Hogar,889.94,Santiago,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0013214,2025-09-01 17:37:06,TRANSACCION_VENTA,USR-48271,PRD-501,Deportes,1412.04,La Serena,N/A,Mobile App,0,Norte,0.0
EVT-0013215,2025-05-03 10:54:47,TRANSACCION_VENTA,USR-44334,PRD-909,Electronica,203.1,Concepcion,N/A,Sucursal Fisica,0,Sur,0.0
EVT-0013216,2026-01-31 16:05:46,TRANSACCION_VENTA,USR-80813,PRD-719,Electronica,204.41,Concepcion,N/A,Portal Web B2C,0,Sur,0.0
EVT-0013217,2025-02-02 10:17:45,TRANSACCION_VENTA,USR-64486,PRD-670,Alimentacion,353.95,Concepcion,N/A,Mobile App,0,Sur,0.0
EVT-0013218,2025-11-07 04:54:17,TRANSACCION_VENTA,USR-50967,PRD-973,Moda,1479.61,Concepcion,N/A,Mobile App,0,Sur,0.0
EVT-0013219,2025-03-31 10:37:40,TRANSACCION_VENTA,USR-27047,PRD-931,Hogar,778.36,Valparaiso,N/A,Portal Web B2C,0,Centro,0.0
EVT-0013220,2025-12-02 14:06:59,TRANSACCION_VENTA,USR-83550,PRD-898,Electronica,367.48,Valparaiso,N/A,Mobile App,0,Centro,0.0
EVT-0013221,2025-06-18 19:10:47,TRANSACCION_VENTA,USR-48555,PRD-690,Alimentacion,1127.45,La Serena,N/A,Portal Web B2C,0,Norte,0.0
EVT-0013222,2025-02-09 23:48:11,TRANSACCION_VENTA,USR-79007,PRD-129,Deportes,248.82,Concepcion,N/A,Mobile App,0,Sur,0.0
EVT-0013223,2026-01-19 02:22:18,TRANSACCION_VENTA,USR-86533,PRD-620,Moda,529.8,La Serena,N/A,Mobile App,0,Norte,0.0
EVT-0013224,2025-12-14 19:58:40,TRANSACCION_VENTA,USR-33421,PRD-519,Deportes,667.92,Santiago,N/A,Portal Web B2C,0,Centro,0.0
EVT-0013225,2025-05-02 00:08:47,TRANSACCION_VENTA,USR-58027,PRD-392,Moda,185.25,La Serena,N/A,Mobile App,0,Norte,0.0
EVT-0013226,2025-08-25 11:15:49,TRANSACCION_VENTA,USR-53640,PRD-638,Alimentacion,219.5,Antofagasta,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0013227,2025-12-31 05:59:03,TRANSACCION_VENTA,USR-12338,PRD-387,Deportes,694.67,La Serena,N/A,Mobile App,0,Norte,0.0
EVT-0013228,2025-04-20 18:35:06,TRANSACCION_VENTA,USR-34117,PRD-253,Deportes,881.77,Concepcion,N/A,Sucursal Fisica,0,Sur,0.0
EVT-0013229,2025-04-16 22:42:54,TRANSACCION_VENTA,USR-22365,PRD-775,Deportes,941.77,Concepcion,N/A,Portal Web B2C,0,Sur,0.0
EVT-0013230,2025-09-30 15:56:34,TRANSACCION_VENTA,USR-88795,PRD-125,Electronica,1038.98,La Serena,N/A,Mobile App,0,Norte,0.0
EVT-0013231,2026-01-18 13:20:52,TRANSACCION_VENTA,USR-69252,PRD-985,Deportes,255.99,Santiago,N/A,Mobile App,0,Centro,0.0
EVT-0013232,2025-12-19 09:34:19,TRANSACCION_VENTA,USR-97232,PRD-319,Moda,1400.66,Concepcion,N/A,Sucursal Fisica,0,Sur,0.0
EVT-0013233,2025-07-23 00:04:32,TRANSACCION_VENTA,USR-11748,PRD-700,Electronica,833.03,Santiago,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0013234,2025-03-01 19:20:57,TRANSACCION_VENTA,USR-85264,PRD-920,Deportes,1127.11,Santiago,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0013235,2025-12-01 22:42:15,TRANSACCION_VENTA,USR-47936,PRD-210,Deportes,1484.95,La Serena,N/A,Mobile App,0,Norte,0.0
EVT-0013236,2025-07-27 11:52:15,TRANSACCION_VENTA,USR-76062,PRD-895,Alimentacion,31.94,Valparaiso,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0013237,2025-03-08 12:17:18,TRANSACCION_VENTA,USR-44662,PRD-935,Moda,916.12,Antofagasta,N/A,Mobile App,0,Norte,0.0
EVT-0013238,2025-11-24 03:21:21,TRANSACCION_VENTA,USR-14356,PRD-125,Alimentacion,1048.6,Santiago,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0013239,2025-04-04 05:10:20,TRANSACCION_VENTA,USR-32342,PRD-790,Hogar,199.48,La Serena,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0013240,2025-06-07 13:40:23,TRANSACCION_VENTA,USR-30223,PRD-243,Hogar,405.35,Concepcion,N/A,Sucursal Fisica,0,Sur,0.0
EVT-0013241,2026-01-18 06:15:15,TRANSACCION_VENTA,USR-49426,PRD-813,Moda,1256.4,Antofagasta,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0013242,2025-12-08 22:09:18,TRANSACCION_VENTA,USR-63675,PRD-755,Deportes,226.31,La Serena,N/A,Mobile App,0,Norte,0.0
EVT-0013243,2025-03-17 17:58:28,TRANSACCION_VENTA,USR-34043,PRD-293,Hogar,337.78,La Serena,N/A,Mobile App,0,Norte,0.0
EVT-0013244,2025-08-24 03:35:51,TRANSACCION_VENTA,USR-75091,PRD-460,Moda,1453.41,Valparaiso,N/A,Portal Web B2C,0,Centro,0.0
EVT-0013245,2026-01-30 00:39:33,TRANSACCION_VENTA,USR-52340,PRD-795,Alimentacion,266.3,Concepcion,N/A,Sucursal Fisica,0,Sur,0.0
EVT-0013246,2026-02-01 11:40:35,TRANSACCION_VENTA,USR-32077,PRD-139,Electronica,796.03,La Serena,N/A,Portal Web B2C,0,Norte,0.0
EVT-0013247,2025-11-29 21:42:14,TRANSACCION_VENTA,USR-4839,PRD-645,Alimentacion,345.54,Santiago,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0013248,2025-08-12 21:44:45,TRANSACCION_VENTA,USR-84114,PRD-242,Alimentacion,1435.21,Concepcion,N/A,Portal Web B2C,0,Sur,0.0
EVT-0013249,2025-11-11 02:55:44,TRANSACCION_VENTA,USR-41863,PRD-134,Hogar,986.55,Valparaiso,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0013250,2025-03-12 01:06:44,TRANSACCION_VENTA,USR-78741,PRD-424,Electronica,519.16,Santiago,N/A,Portal Web B2C,0,Centro,0.0
EVT-0013251,2025-11-28 12:21:04,TRANSACCION_VENTA,USR-42674,PRD-494,Deportes,678.13,Antofagasta,N/A,Mobile App,0,Norte,0.0
EVT-0013252,2025-08-29 05:10:35,TRANSACCION_VENTA,USR-3436,PRD-989,Deportes,832.17,Valparaiso,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0013253,2026-01-14 02:11:26,TRANSACCION_VENTA,USR-43923,PRD-195,Hogar,37.96,Santiago,N/A,Mobile App,0,Centro,0.0
EVT-0013254,2025-12-29 10:38:40,TRANSACCION_VENTA,USR-71799,PRD-193,Deportes,598.69,La Serena,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0013255,2025-05-03 01:41:50,TRANSACCION_VENTA,USR-79240,PRD-803,Electronica,226.9,Concepcion,N/A,Mobile App,0,Sur,0.0
EVT-0013256,2025-11-17 11:46:04,TRANSACCION_VENTA,USR-66686,PRD-948,Alimentacion,1249.2,Valparaiso,N/A,Mobile App,0,Centro,0.0
EVT-0013257,2025-09-05 03:04:09,TRANSACCION_VENTA,USR-84221,PRD-181,Electronica,147.04,Concepcion,N/A,Portal Web B2C,0,Sur,0.0
EVT-0013258,2025-09-18 23:46:01,TRANSACCION_VENTA,USR-82559,PRD-448,Deportes,610.21,La Serena,N/A,Mobile App,0,Norte,0.0
EVT-0013259,2025-02-09 17:12:12,TRANSACCION_VENTA,USR-64654,PRD-726,Deportes,82.23,La Serena,N/A,Portal Web B2C,0,Norte,0.0
EVT-0013260,2025-09-02 21:43:35,TRANSACCION_VENTA,USR-79642,PRD-739,Deportes,811.17,Concepcion,N/A,Sucursal Fisica,0,Sur,0.0
EVT-0013261,2025-02-11 10:58:40,TRANSACCION_VENTA,USR-98949,PRD-544,Hogar,1426.46,Valparaiso,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0013262,2026-02-04 14:31:07,TRANSACCION_VENTA,USR-64986,PRD-193,Alimentacion,102.45,Valparaiso,N/A,Mobile App,0,Centro,0.0
EVT-0013263,2025-02-24 16:58:38,TRANSACCION_VENTA,USR-16357,PRD-955,Electronica,632.68,La Serena,N/A,Mobile App,0,Norte,0.0
EVT-0013264,2025-12-02 23:25:05,TRANSACCION_VENTA,USR-68049,PRD-682,Electronica,1161.57,Antofagasta,N/A,Portal Web B2C,0,Norte,0.0
EVT-0013265,2026-01-23 02:05:35,TRANSACCION_VENTA,USR-81048,PRD-120,Hogar,558.95,Santiago,N/A,Portal Web B2C,0,Centro,0.0
EVT-0013266,2026-01-13 12:49:49,TRANSACCION_VENTA,USR-62093,PRD-274,Deportes,650.74,Antofagasta,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0013267,2025-06-29 15:49:04,TRANSACCION_VENTA,USR-24733,PRD-164,Moda,521.8,Valparaiso,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0013268,2025-12-08 18:44:26,TRANSACCION_VENTA,USR-80799,PRD-860,Alimentacion,399.98,La Serena,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0013269,2025-08-18 21:14:15,TRANSACCION_VENTA,USR-66607,PRD-788,Electronica,1142.45,Valparaiso,N/A,Portal Web B2C,0,Centro,0.0
EVT-0013270,2025-12-18 17:14:06,TRANSACCION_VENTA,USR-39661,PRD-912,Deportes,740.76,Concepcion,N/A,Sucursal Fisica,0,Sur,0.0
EVT-0013271,2025-01-06 18:38:25,TRANSACCION_VENTA,USR-59091,PRD-558,Electronica,268.58,Santiago,N/A,Portal Web B2C,0,Centro,0.0
EVT-0013272,2025-12-15 14:06:19,TRANSACCION_VENTA,USR-37975,PRD-789,Moda,802.14,Valparaiso,N/A,Portal Web B2C,0,Centro,0.0
EVT-0013273,2025-11-28 04:19:03,TRANSACCION_VENTA,USR-70058,PRD-891,Electronica,68.83,Antofagasta,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0013274,2025-03-16 16:58:02,TRANSACCION_VENTA,USR-15718,PRD-678,Hogar,632.33,Concepcion,N/A,Portal Web B2C,0,Sur,0.0
EVT-0013275,2025-07-05 02:02:46,TRANSACCION_VENTA,USR-18700,PRD-958,Alimentacion,33.88,Santiago,N/A,Portal Web B2C,0,Centro,0.0
EVT-0013276,2025-10-10 07:51:48,TRANSACCION_VENTA,USR-33838,PRD-138,Hogar,132.58,Valparaiso,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0013277,2025-03-24 19:43:59,TRANSACCION_VENTA,USR-89082,PRD-722,Hogar,793.1,Valparaiso,N/A,Mobile App,0,Centro,0.0
EVT-0013278,2025-03-30 06:48:52,TRANSACCION_VENTA,USR-60555,PRD-992,Moda,1433.68,Antofagasta,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0013279,2025-03-22 13:33:49,TRANSACCION_VENTA,USR-46419,PRD-266,Deportes,1201.53,Concepcion,N/A,Portal Web B2C,0,Sur,0.0
EVT-0013280,2025-01-31 23:12:02,TRANSACCION_VENTA,USR-2692,PRD-732,Deportes,1458.35,Antofagasta,N/A,Portal Web B2C,0,Norte,0.0
EVT-0013281,2025-12-03 22:17:27,TRANSACCION_VENTA,USR-68258,PRD-736,Deportes,411.99,Santiago,N/A,Mobile App,0,Centro,0.0
EVT-0013282,2025-02-25 22:37:46,TRANSACCION_VENTA,USR-34997,PRD-763,Electronica,1337.9,Santiago,N/A,Portal Web B2C,0,Centro,0.0
EVT-0013283,2025-03-09 06:08:19,TRANSACCION_VENTA,USR-54329,PRD-921,Moda,1090.79,Santiago,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0013284,2025-06-07 05:54:19,TRANSACCION_VENTA,USR-19155,PRD-613,Electronica,1127.37,La Serena,N/A,Mobile App,0,Norte,0.0
EVT-0013285,2025-09-30 22:28:30,TRANSACCION_VENTA,USR-16292,PRD-262,Electronica,323.22,Antofagasta,N/A,Portal Web B2C,0,Norte,0.0
EVT-0013286,2025-11-27 23:58:53,TRANSACCION_VENTA,USR-3475,PRD-677,Electronica,1225.02,Antofagasta,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0013287,2025-01-15 03:27:15,TRANSACCION_VENTA,USR-17750,PRD-294,Electronica,316.87,La Serena,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0013288,2025-12-25 09:46:33,TRANSACCION_VENTA,USR-54825,PRD-701,Electronica,923.78,Valparaiso,N/A,Mobile App,0,Centro,0.0
EVT-0013289,2025-05-26 16:22:41,TRANSACCION_VENTA,USR-98969,PRD-151,Hogar,475.62,Santiago,N/A,Mobile App,0,Centro,0.0
EVT-0013290,2026-01-17 18:03:31,TRANSACCION_VENTA,USR-62096,PRD-822,Deportes,1448.3,Concepcion,N/A,Mobile App,0,Sur,0.0
EVT-0013291,2025-06-18 11:06:29,TRANSACCION_VENTA,USR-44831,PRD-599,Alimentacion,801.63,Antofagasta,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0013292,2025-02-03 20:33:46,TRANSACCION_VENTA,USR-90571,PRD-985,Alimentacion,630.51,La Serena,N/A,Portal Web B2C,0,Norte,0.0
EVT-0013293,2025-05-21 04:21:18,TRANSACCION_VENTA,USR-77841,PRD-103,Deportes,1232.73,Antofagasta,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0013294,2025-01-09 12:15:13,TRANSACCION_VENTA,USR-31638,PRD-596,Hogar,1355.55,Antofagasta,N/A,Mobile App,0,Norte,0.0
EVT-0013295,2025-11-15 10:52:38,TRANSACCION_VENTA,USR-94111,PRD-372,Moda,843.19,Valparaiso,N/A,Mobile App,0,Centro,0.0
EVT-0013296,2026-01-14 10:21:38,TRANSACCION_VENTA,USR-40365,PRD-712,Deportes,1384.42,Santiago,N/A,Portal Web B2C,0,Centro,0.0
EVT-0013297,2025-04-24 01:58:44,TRANSACCION_VENTA,USR-48413,PRD-345,Hogar,363.32,Valparaiso,N/A,Mobile App,0,Centro,0.0
EVT-0013298,2025-06-26 00:00:57,TRANSACCION_VENTA,USR-32678,PRD-181,Moda,200.83,Santiago,N/A,Mobile App,0,Centro,0.0
EVT-0013299,2025-10-02 16:42:42,TRANSACCION_VENTA,USR-85000,PRD-396,Electronica,330.32,Santiago,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0013300,2025-07-23 07:03:15,TRANSACCION_VENTA,USR-64814,PRD-913,Hogar,541.87,Concepcion,N/A,Sucursal Fisica,0,Sur,0.0
EVT-0013301,2025-11-09 05:11:32,TRANSACCION_VENTA,USR-78646,PRD-321,Alimentacion,1156.56,Valparaiso,N/A,Mobile App,0,Centro,0.0
EVT-0013302,2025-12-15 20:25:28,TRANSACCION_VENTA,USR-28448,PRD-641,Deportes,788.44,Concepcion,N/A,Sucursal Fisica,0,Sur,0.0
EVT-0013303,2025-08-18 06:28:31,TRANSACCION_VENTA,USR-57398,PRD-165,Electronica,569.8,Concepcion,N/A,Mobile App,0,Sur,0.0
EVT-0013304,2025-04-23 03:09:50,TRANSACCION_VENTA,USR-67463,PRD-581,Deportes,1314.12,Antofagasta,N/A,Portal Web B2C,0,Norte,0.0
EVT-0013305,2025-08-16 03:06:37,TRANSACCION_VENTA,USR-64335,PRD-301,Deportes,640.49,Antofagasta,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0013306,2025-08-10 09:21:37,TRANSACCION_VENTA,USR-27227,PRD-516,Deportes,527.36,Valparaiso,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0013307,2025-09-26 01:05:23,TRANSACCION_VENTA,USR-82387,PRD-792,Electronica,434.09,La Serena,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0013308,2025-10-13 03:17:10,TRANSACCION_VENTA,USR-69499,PRD-311,Hogar,1115.41,Santiago,N/A,Mobile App,0,Centro,0.0
EVT-0013309,2025-02-21 08:48:53,TRANSACCION_VENTA,USR-48037,PRD-908,Hogar,711.26,Concepcion,N/A,Mobile App,0,Sur,0.0
EVT-0013310,2025-01-09 12:04:48,TRANSACCION_VENTA,USR-64496,PRD-844,Electronica,43.64,Valparaiso,N/A,Portal Web B2C,0,Centro,0.0
EVT-0013311,2025-07-14 20:08:02,TRANSACCION_VENTA,USR-60921,PRD-881,Deportes,123.05,Valparaiso,N/A,Portal Web B2C,0,Centro,0.0
EVT-0013312,2025-08-09 02:05:35,TRANSACCION_VENTA,USR-55393,PRD-817,Electronica,1285.25,Antofagasta,N/A,Portal Web B2C,0,Norte,0.0
EVT-0013313,2026-01-02 01:03:27,TRANSACCION_VENTA,USR-73911,PRD-520,Deportes,70.56,Concepcion,N/A,Portal Web B2C,0,Sur,0.0
EVT-0013314,2025-03-06 23:47:19,TRANSACCION_VENTA,USR-52436,PRD-639,Deportes,405.26,La Serena,N/A,Mobile App,0,Norte,0.0
EVT-0013315,2025-06-29 21:40:46,TRANSACCION_VENTA,USR-38083,PRD-640,Alimentacion,1285.02,Antofagasta,N/A,Portal Web B2C,0,Norte,0.0
EVT-0013316,2025-08-29 02:17:09,TRANSACCION_VENTA,USR-96697,PRD-224,Deportes,459.31,Antofagasta,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0013317,2025-02-04 12:11:20,TRANSACCION_VENTA,USR-75699,PRD-960,Moda,360.83,Valparaiso,N/A,Portal Web B2C,0,Centro,0.0
EVT-0013318,2025-01-09 04:45:09,TRANSACCION_VENTA,USR-18645,PRD-142,Electronica,557.01,Concepcion,N/A,Sucursal Fisica,0,Sur,0.0
EVT-0013319,2025-10-24 17:33:38,TRANSACCION_VENTA,USR-32267,PRD-838,Deportes,1169.58,Valparaiso,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0013320,2025-06-20 07:26:36,TRANSACCION_VENTA,USR-65956,PRD-549,Deportes,569.04,Valparaiso,N/A,Portal Web B2C,0,Centro,0.0
EVT-0013321,2025-08-19 19:16:50,TRANSACCION_VENTA,USR-48875,PRD-975,Deportes,1194.92,Concepcion,N/A,Mobile App,0,Sur,0.0
EVT-0013322,2025-02-26 21:48:05,TRANSACCION_VENTA,USR-59932,PRD-256,Moda,1142.09,Antofagasta,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0013323,2025-02-17 02:31:10,TRANSACCION_VENTA,USR-25506,PRD-614,Moda,1101.35,Antofagasta,N/A,Mobile App,0,Norte,0.0
EVT-0013324,2025-06-24 16:04:33,TRANSACCION_VENTA,USR-24370,PRD-936,Moda,534.38,Antofagasta,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0013325,2025-10-20 08:03:59,TRANSACCION_VENTA,USR-93270,PRD-918,Electronica,1416.18,Santiago,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0013326,2025-11-29 08:40:40,TRANSACCION_VENTA,USR-36810,PRD-748,Electronica,717.96,La Serena,N/A,Portal Web B2C,0,Norte,0.0
EVT-0013327,2025-04-25 08:10:01,TRANSACCION_VENTA,USR-19239,PRD-573,Moda,274.26,Santiago,N/A,Mobile App,0,Centro,0.0
EVT-0013328,2025-11-11 00:14:13,TRANSACCION_VENTA,USR-34439,PRD-991,Electronica,898.08,Antofagasta,N/A,Mobile App,0,Norte,0.0
EVT-0013329,2025-11-21 04:59:37,TRANSACCION_VENTA,USR-24999,PRD-472,Electronica,1444.96,La Serena,N/A,Portal Web B2C,0,Norte,0.0
EVT-0013330,2025-03-16 21:40:18,TRANSACCION_VENTA,USR-5158,PRD-622,Moda,873.22,Antofagasta,N/A,Sucursal Fisica,0,Norte,0.0
EVT-0013331,2025-10-30 07:01:46,TRANSACCION_VENTA,USR-81358,PRD-559,Electronica,254.15,Antofagasta,N/A,Mobile App,0,Norte,0.0
EVT-0013332,2025-06-25 22:07:49,TRANSACCION_VENTA,USR-93575,PRD-759,Hogar,1142.67,Santiago,N/A,Portal Web B2C,0,Centro,0.0
EVT-0013333,2025-04-24 23:57:37,TRANSACCION_VENTA,USR-24877,PRD-445,Deportes,384.9,Valparaiso,N/A,Sucursal Fisica,0,Centro,0.0
EVT-0013334,2025-11-11 08:16:17,TRANSACCION_VENTA,USR-3028,PRD-288,Electronica,225.5,Concepcion,N/A,Sucursal Fisica,0,Sur,0.0
EVT-0013335,2025-04-07 11:13:27,TRANSACCION_VENTA,USR-47339,PRD-536,Hogar,443.03,Valparaiso,N/A,Mobile App,0,Centro,0.0
EVT-0013336,2025-05-20 06:21:05,TRANSACCION_VENTA,USR-93163,PRD-184,Deportes,625.32,Concepcion,N/A,Portal Web B2C,0,Sur,0.0
EVT-0013337,2025-06-22 10:20:14,TRANSACCION_VENTA,USR-6303,PRD-673,Hogar,189.81,Santiago,N/A,Mobile App,0,Centro,0.0
